cnpj,razao_social,nome_fantasia,uf,municipio,cep,data_abertura,situacao
8293226000130,FELIPE TEJADA XAVIER,PONTAL TAPES HOTEL,RS,TAPES,96.760-000,15/09/2006,ATIVA
5501355000188,POUSADA CASA DE PEDRA LTDA,,RS,CARAZINHO,99.500-000,29/11/2002,ATIVA
1084728000101,SAO JOAO PALACE HOTEL EIRELI,SAO JOAO PALACE HOTEL,RS,SANTIAGO,97.700-000,20/12/1995,ATIVA
3424234000154,SOCIEDADE SANTANENSE DE HOTEIS LTDA,,RS,SANTANA DO LIVRAMENTO,97.573-531,21/09/1999,ATIVA
88446745000120,AUTO ABASTECEDORA CARAZINHO LIMITADA,TREVILLE HOTEL,RS,CARAZINHO,99.500-000,07/12/1972,ATIVA
23285134000100,AUTOSUL LOCADORA DE VEICULOS EIRELI,,RS,PORTO ALEGRE,90.240-512,15/09/2015,ATIVA
7447405000111,ELF LOCADORA DE VEICULOS EIRELI,AUTOSUL LOCADORA DE VEICULOS,RS,PORTO ALEGRE,90.230-060,01/06/2005,ATIVA
5375078000104,ASSOCIACAO DOS PERMISSIONARIOS AUTONOMOS DE TAXI DE PORTO ALEGRE,A S P E R T A X I,RS,PORTO ALEGRE,90.160-092,21/10/2002,ATIVA
1654604000114,CONCESSIONARIA DA RODOVIA OSORIO PORTO ALEGRE SA - CONCEPA,,RS,SANTO ANTONIO DA PATRULHA,95.500-000,06/01/1997,ATIVA
9301520000109,CONDOMINIO CIVIL DO SHOPPING CENTER IGUATEMI BRASILIA,,DF,BRASILIA,71.503-504,08/11/2007,ATIVA
3439216000146,FR PARK ESTACIONAMENTO LTDA,,RS,PORTO ALEGRE,90.010-273,06/10/1999,ATIVA
86862208007148,ADMINISTRADORA GERAL DE ESTACIONAMENTOS S.A.,INDIGO,RS,PORTO ALEGRE,90.470-130,30/04/2013,ATIVA
,25266268034,,,,,,
92755875000111,PROMOTORA DE GARAGENS LIMITADA,GARAGEM LADEIRA,RS,PORTO ALEGRE,90.010-230,16/08/1966,ATIVA
3992318000194,S PARK ESTACIONAMENTOS LTDA,S PARK,RS,PORTO ALEGRE,90.010-210,17/08/2000,ATIVA
92667948000113,UNESUL DE TRANSPORTES LTDA,,RS,PORTO ALEGRE,90.245-000,17/08/1966,ATIVA
9123654000187,COMPANHIA DE AGUA E ESGOTOS DA PARAIBA CAGEPA,,PB,JOAO PESSOA,58.015-570,22/04/1968,ATIVA
40432544006420,CLARO S.A.,CLARO,PB,JOAO PESSOA,58.030-001,02/08/2005,ATIVA
5807200000174,COMERCIAL DE SERVICOS UNIAO LTDA,COPIADORA MILENIUM,DF,BRASILIA,70.834-500,29/07/2003,ATIVA
9095183000140,ENERGISA PARAIBA - DISTRIBUIDORA DE ENERGIA S.A,ENERGISA,PB,JOAO PESSOA,58.071-680,24/08/1966,ATIVA
26180549000107,ANTONIA ARAUJO FEITOSA DE SOUZA 97313734115,JDS PAPEIS,DF,BRASILIA,72.335-105,16/09/2016,ATIVA
,5210861406,,,,,,
,82688338404,,,,,,
22137857000190,MARLENE BARBOSA DA SILVA,PAPELARIA VM,DF,BRASILIA,71.065-080,25/03/2015,ATIVA
446039000137,PROGRAF PRODUTOS GRAFICOS LTDA,PROGRAF,DF,BRASILIA,70.331-510,03/05/1976,ATIVA
17504409000148,TAC COMERCIO DE ARTIGOS DE PAPELARIA E SERVICOS EIRELI,PAPELARIA ARCO IRIS,DF,BRASILIA,70.258-510,28/01/2013,ATIVA
37106895000153,AUTO POSTO 107 SUL LTDA,AUTO LU'S POSTO 107 SUL,DF,BRASILIA,70.346-500,29/10/1991,ATIVA
7338640000155,AUTO POSTO JR LTDA,AUTO POSTO JR,DF,BRASILIA,71.900-100,15/04/2005,ATIVA
14639047000104,AUTO POSTO MASUT LTDA,POSTO MASUT I,GO,LUZIANIA,72.855-068,03/11/2011,ATIVA
4753334000197,AUTO POSTO OLIVEIRA LTDA,,DF,BRASILIA,72.035-520,27/09/2001,ATIVA
20645413000130,AUTO POSTO ORIGINAL BRASILIA 409 DERIVADOS DE PETROLEO LTDA,R13 ORIGINAL COMBUSTIVEIS,DF,BRASILIA,70.258-010,14/07/2014,ATIVA
1143072000150,AUTO POSTO VALPARAISO LTDA,,GO,VALPARAISO DE GOIAS,72.876-241,22/02/1985,ATIVA
97626000320,BRASAL COMBUSTIVEIS LTDA,POSTO BRASAL CRUZEIRO,DF,BRASILIA,70.640-730,13/06/1973,ATIVA
306597007967,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,72.420-280,03/01/2012,ATIVA
306597001683,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,POSTO ESTACAO 23,DF,BRASILIA,71.660-000,30/07/1986,ATIVA
306597002060,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,70.353-020,03/01/2012,ATIVA
306597002140,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,70.353-500,03/01/2012,ATIVA
306597002574,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,70.610-438,03/01/2012,ATIVA
306597002655,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,71.727-800,03/01/2012,ATIVA
306597003201,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,70.737-000,03/01/2012,ATIVA
306597005085,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,71.675-205,03/01/2012,ATIVA
306597005247,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,71.615-205,03/01/2012,ATIVA
306597006057,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,70.658-450,03/01/2012,ATIVA
306597008262,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,71.655-200,03/01/2012,ATIVA
306597002302,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,70.255-000,03/01/2012,ATIVA
306597005328,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,71.025-000,03/01/2012,ATIVA
9463821000139,N. G. - 4 - PETROLEO E DERIVADOS LTDA,POSTO VALPARK,GO,VALPARAISO DE GOIAS,72.870-083,20/03/2008,ATIVA
9103975000110,AUTO POSTO ORIGINAL BRASILIA DERIVADOS DE PETROLEO LTDA,ORIGINAL AUTO POSTO B-4,DF,BRASILIA,70.298-000,28/09/2007,ATIVA
2072286000308,PETROIL COMBUSTIVEIS LTDA,PETROIL,DF,BRASILIA,71.655-500,01/04/2005,ATIVA
72578438000162,POSTO DE COMBUSTIVEIS GARANTIA LTDA,,DF,BRASILIA,72.135-170,08/08/1994,ATIVA
8355825000130,POSTO DE COMBUSTIVEIS 214 SUL LTDA,POSTO DE COMBUSTIVEIS 214 SUL,DF,BRASILIA,70.293-010,06/10/2006,ATIVA
72578438000324,POSTO DE COMBUSTIVEIS GARANTIA LTDA,GARANTIA,,,,03/08/2007,BAIXADA
7129219000134,AUTO POSTO JPC DERIVADOS DE PETROLEO LTDA,AUTO POSTO JP,DF,BRASILIA,71.901-020,26/11/2004,ATIVA
7210707000171,POSTO SAIDA SUL LTDA,,DF,BRASILIA,71.715-056,04/02/2005,ATIVA
37130481000160,SAO JOAO POSTOS DE ABASTECIMENTO E SERVICOS LTDA,POSTO PORTO BELO,DF,BRASILIA,70.252-010,20/08/1992,ATIVA
5662975000107,SMAFF COMBUSTIVEIS LTDA,SMAFF COMBUSTIVEIS,DF,BRASILIA,70.770-100,15/05/2003,ATIVA
12113200000130,VALPARAISO REPRESENTACAO COMERCIAL DE COMBUSTIVEIS LTDA,VALPARAISO REPRESENTACOES,GO,VALPARAISO DE GOIAS,72.876-505,21/06/2010,ATIVA
17861454000150,RMR CONSULTORIA DE INTELIGENCIA LTDA,RMR CONSULTORIA,MG,BELO HORIZONTE,31.270-200,03/04/2013,ATIVA
26243349000148,EDMILDO CIRILO DOS SANTOS 17932360110,PARLASUL NEWS,DF,BRASILIA,70.754-110,27/09/2016,ATIVA
28800786000140,GP COBERTURA JORNALISTICA LTDA,,DF,BRASILIA,70.301-000,05/10/2017,ATIVA
21613382000107,JEAN VILAR DOS SANTOS,JVS LOCADORA DE AUTOMOVEIS,DF,BRASILIA,70.720-610,24/12/2014,ATIVA
40432544044861,CLARO S.A.,CLARO,AC,RIO BRANCO,69.900-076,10/07/2012,ATIVA
4065033000170,COMPANHIA DE ELETRICIDADE DO ACRE,ELETROACRE,AC,RIO BRANCO,69.900-685,08/04/1968,ATIVA
,86069187253,,,,,,
5925692000100,PORTO. COM INFORMATICA - EIRELI,PORTO.COM INFORMATICA,AC,RIO BRANCO,69.900-403,13/10/2003,ATIVA
15112947000161,A & S DERIVADO DE PETROLEO EIRELI,AUTO POSTO MERCADO DO BOSQUE,AC,RIO BRANCO,69.900-715,27/02/2012,ATIVA
306597004003,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,70.878-000,03/01/2012,ATIVA
306597004518,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,71.600-700,03/01/2012,ATIVA
5246123000120,POSTO VIA ESTRUTURAL COMERCIO DE DERIVADOS DE PETROLEO LTDA,POSTO VIA ESTRUTURAL,DF,BRASILIA,71.200-010,22/08/2002,ATIVA
306597008858,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,71.560-100,03/01/2012,ATIVA
21897055000116,JACOB GOMES DE ALMEIDA JUNIOR 65243935204,JR DESIGN & TECNOLOGIA,AC,RIO BRANCO,69.915-425,19/02/2015,ATIVA
17270555000156,RACHID SOCIEDADE INDIVIDUAL DE ADVOCACIA,,MG,BELO HORIZONTE,30.140-062,01/11/2011,ATIVA
13218533000196,A.D. FIRMINO DA COSTA,AC 24 HORAS,AC,RIO BRANCO,69.901-130,04/02/2011,ATIVA
15027860000196,ALCIONILDO DE SOUSA FONTINELE 00648056201,TINELE,AC,RIO BRANCO,69.905-022,09/02/2012,ATIVA
7753495000179,R N A GOMES,C M S P E - COMUNICACAO MARKETING SERVICOS REPRODUCOES,AC,TARAUACA,69.970-000,13/12/2005,ATIVA
20357070000109,CLAUDIO GOMES DA SILVA,"MMPL- CONSULTORIA, MARKETING E DIVULGACAO",DF,BRASILIA,71.961-540,30/05/2014,ATIVA
15538862000140,AGENCIA DE NOTICIAS CONTILNET LTDA,CONTILNET NOTICIAS,AC,RIO BRANCO,69.900-324,11/05/2012,ATIVA
19861767000133,MARLUS DAS CHAGAS FERREIRA 43481817215,JORNAL A CRITICA DO ACRE,AC,CRUZEIRO DO SUL,69.980-000,12/03/2014,ATIVA
21922266000161,JURACY MARGARETH TUMA DE ARAUJO,ALTO ACRE,AC,BRASILEIA,69.932-000,23/02/2015,ATIVA
17571031000103,KALLINY COMUNICACOES E TECNOLOGIA LTDA,KALLINY COMUNICACOES E TECNOLOGIA,AC,RIO BRANCO,69.907-858,07/02/2013,ATIVA
15416719000185,S. CARDOSO SILVA,S C PUBLICIDADES,AC,RIO BRANCO,69.900-403,20/04/2012,ATIVA
12614594000100,RONALDO D. BARROS,SENA ONLINE. NET,AC,SENA MADUREIRA,69.940-000,28/09/2010,ATIVA
13886368000140,TOP MIDIA SERVICOS E PROMOCOES EIRELI,TOP MIDIA,AC,RIO BRANCO,69.918-117,28/06/2011,ATIVA
2558157002378,TELEFONICA BRASIL S.A.,,AC,RIO BRANCO,69.905-022,10/09/2002,ATIVA
34028316467540,EMPRESA BRASILEIRA DE CORREIOS E TELEGRAFOS,AC RIO BRANCO,AC,RIO BRANCO,69.900-970,16/08/1974,ATIVA
7552182000152,TERRA ARTES E PROPAGANDA LTDA,TERRA ARTES E PROPAGANDA,AC,RIO BRANCO,69.907-260,19/08/2005,ATIVA
9069366000191,BRASILIA GRILL BAR E RESTAURANTE LTDA,BSB GRILL,DF,BRASILIA,70.296-540,12/09/2007,ATIVA
2717608000167,BSB GRILL BAR E RESTAURANTE LTDA,BSB GRILL,DF,BRASILIA,70.736-520,08/09/1998,ATIVA
21248404000179,CHOPERIA E RESTAURANTE PINGUIM LTDA,CHOPERIA E RESTAURANTE PINGUIM,DF,BRASILIA,71.219-900,15/10/2014,ATIVA
8466219000192,CHURRASCARIA POTENCIA GRILL LTDA,CHURRASCARIA POTENCIA GRILL,DF,BRASILIA,70.800-110,13/11/2006,ATIVA
6061283000249,D & A ALIMENTOS LTDA,PIZZA HUT,DF,BRASILIA,70.200-002,04/02/2005,ATIVA
24046321000195,ITAKA COMERCIO DE ALIMENTOS LTDA,PEIXE NA REDE PARKSHOPPING,DF,BRASILIA,71.219-900,25/01/2016,ATIVA
22478757000128,LIVOP RESTAURANTE EIRELI,NOSSO MAR,DF,BRASILIA,70.772-520,15/05/2015,ATIVA
17261661005728,OUTBACK STEAKHOUSE RESTAURANTES BRASIL S.A.,OUTBACK STEAKHOUSE,DF,BRASILIA,70.200-002,07/05/2014,ATIVA
17261661009472,OUTBACK STEAKHOUSE RESTAURANTES BRASIL S.A.,ABBRACCIO CUCINA ITALIANA,DF,BRASILIA,71.219-900,19/02/2016,ATIVA
4277081000394,RESTAURANTE DAS MINAS LTDA,DON DURICA CAFE E RESTAURANTE,DF,BRASILIA,70.200-001,29/09/2011,ATIVA
20945555000113,VINHO & BISTRO EIRELI,VINHO & BISTRO,GO,GOIANIA,74.150-130,01/09/2014,ATIVA
27708490000131,RARO DO LAGO SERVICOS DE ALIMENTACAO E BEBIDAS LTDA,,DF,BRASILIA,70.200-004,11/05/2017,ATIVA
22280435000170,VMS RESTAURANTE LTDA,TAIOBA MAIS,DF,BRASILIA,70.701-030,16/04/2015,ATIVA
26802550000118,MANDARIM COMERCIO DE ALIMENTOS LTDA,YAN PIANG,DF,BRASILIA,70.200-002,03/01/2017,ATIVA
3935231000185,A. GODOY BUENO,EPITACIO PALACE HOTEL,AC,EPITACIOLANDIA,69.934-000,09/11/1999,ATIVA
7639184000183,HOTEL & RESTAURANTE ACAI LTDA,POUSADA & RESTAURANTE ACAI,AC,FEIJO,69.960-000,22/09/2005,ATIVA
11817083000122,VALE DAS ORQUIDIAS HOTEL E RESTAURANTE LTDA,VALE DAS ORQUIDIAS HOTEL E RESTAURANTE,AC,EPITACIOLANDIA,69.934-000,08/04/2010,ATIVA
11869422000114,HARUE LOCACAO DE VEICULOS LTDA,MOBILLE RENT A CAR,DF,BRASILIA,71.735-090,23/04/2010,ATIVA
16670085000155,LOCALIZA RENT A CAR SA,LOCALIZA RENT A CAR,MG,BELO HORIZONTE,31.150-000,28/09/1973,ATIVA
14344311000182,VERDE SERVICE LTDA,VERDE ALUGUEL DE CARROS,AC,RIO BRANCO,69.919-140,12/08/1987,ATIVA
,14343029115,,,,,,
3387506000193,G J SOUSA LACERDA & CIA LTDA,GIBA II,MA,BACABAL,65.700-000,02/09/1999,ATIVA
22005529000130,DOUGLAS CUNHA DA SILVA,DS CONSULTORIA EMPRESARIAL,DF,BRASILIA,70.340-000,04/03/2015,ATIVA
9609289000115,JOAO BATISTA BENEDITO ARRUDA DA SILVA,GRAFICA VALPARAISO,GO,VALPARAISO DE GOIAS,72.870-019,05/06/2008,ATIVA
23992619000125,MAICON SHERMAN FERREIRA DA FONSECA 02577258143,SHERMAN TECNOLOGIA,DF,BRASILIA,73.062-004,18/01/2016,ATIVA
17149546000101,EDUARDO GOMES DO NASCIMENTO 00373165161,,GO,CIDADE OCIDENTAL,72.880-000,12/11/2012,ATIVA
24981190000133,VALDIR BORGES DOS SANTOS,,DF,BRASILIA,70.734-540,10/06/2016,ATIVA
37143617000176,V B ASSESSORIA DE COMUNICACAO LTDA,,DF,BRASILIA,73.370-100,23/09/1992,ATIVA
19473157000162,WILLIAM MENEZES OLIVEIRA 76612074604,AGENCIA ITUIUTABA EM FOCO,MG,ITUIUTABA,38.300-088,06/01/2014,ATIVA
12983057000137,ONLINE SEGURANCA PATRIMONIAL EIRELI,ONLINE SEGURANCA,DF,BRASILIA,70.655-833,07/12/2010,ATIVA
9531221000160,C.I.G. ALUGUEL DE VEICULOS LTDA,C.I.G. PRESTADORA DE SERVICOS,DF,BRASILIA,70.346-040,05/05/2008,ATIVA
4506629000169,NOVA ALIANCA ATACADO LTDA,NOVA ALIANCA ATACADO,DF,BRASILIA,72.130-075,20/06/2001,ATIVA
72577414000199,AUTO POSTO Z+Z 307 NORTE LTDA,POSTO Z+Z 307 NORTE,DF,BRASILIA,70.746-520,09/08/1994,ATIVA
3951672000170,AUTO POSTO SOF NORTE LTDA,,DF,BRASILIA,70.310-500,26/07/2000,ATIVA
38063996000157,BRACODEL - BRAZLANDIA COMERCIO DE PETROLEO E DERIVADOS LTDA,POSTO BRACODEL,DF,BRASILIA,72.720-000,27/01/1994,ATIVA
306597008696,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,71.505-700,03/01/2012,ATIVA
4711846000190,FLAMINGO COMBUSTIVEIS E LUBRIFICANTES LTDA,POSTO FLAMINGO,DF,BRASILIA,73.001-970,01/10/2001,ATIVA
1688723000198,FUJICHIMA COMERCIO DE DERIVADOS DE PETROLEO LTDA,AUTO POSTO TURIM,DF,BRASILIA,72.001-970,06/03/1997,ATIVA
13182427000108,ATOS DOIS PROPAGANDA E PUBLICIDADE LTDA,XEQUEMATE COMUNICACAO ESTRATEGICA,DF,BRASILIA,70.610-440,21/01/2011,ATIVA
2558157000243,TELEFONICA BRASIL S.A.,,DF,BRASILIA,70.310-500,04/02/2000,ATIVA
8311908000128,314 NORTE COMERCIAL DE ALIMENTOS LTDA,314 NORTE COMERCIO DE ALIMENTOS,DF,BRASILIA,70.767-500,24/08/2006,ATIVA
11805733000110,MAR & SABOR RESTAURANTE LTDA,CONFRARIA DO CAMARAO,DF,BRASILIA,71.503-504,12/04/2010,ATIVA
37505757001119,HADCO COMERCIO DE ALIMENTOS LTDA,MCDONALD'S,DF,BRASILIA,70.853-400,03/07/2000,ATIVA
10836199000146,E.G.S. REIS COMERCIO DE ALIMENTOS,,DF,BRASILIA,70.770-100,15/05/2009,ATIVA
24795364000173,MIZU COMERCIO DE ALIMENTOS LTDA,,DF,BRASILIA,71.503-504,13/05/2016,ATIVA
8935037000113,PIZZARIA BRUNELLA LTDA,PIZZARIA BRUNELLA,DF,BRASILIA,71.503-501,27/06/2007,ATIVA
1033670000177,SUGESTAO RESTAURANTE LTDA,,DF,BRASILIA,71.219-900,06/02/1996,ATIVA
22041824000142,TOMATZO - RESTAURANTE E LANCHONETE EIRELI,TOMATZO,DF,BRASILIA,71.503-501,11/03/2015,ATIVA
8977766000132,HG COMERCIO DE PLACAS PARA VEICULOS LTDA,HG PLACAS,DF,BRASILIA,71.250-030,03/08/2007,ATIVA
758665000169,BIRO DE INFORMATICA NACIONAL EIRELI,BIRO DE INFORMATICA,RS,PORTO ALEGRE,90.020-122,28/07/1995,ATIVA
8362981000129,COMBATE SISTEMAS DE SEGURANCA ELETRONICA E SERVICOS LTDA,COMBATE SEGURANCA ELETRONICA,RS,PORTO ALEGRE,90.670-002,25/09/2006,ATIVA
92802784000190,COMPANHIA RIOGRANDENSE DE SANEAMENTO CORSAN,CORSAN EST UNIF,RS,PORTO ALEGRE,90.010-260,28/12/1966,ATIVA
91274027000128,CONDOR HAIM ASSESSORIA IMOBILIARIA LTDA,CONDOR HAIM IMOVEIS,RS,PORTO ALEGRE,90.010-110,16/10/1986,ATIVA
,26395738020,,,,,,
14303080000169,LIVRARIA E PAPELARIA PONTOPEL LTDA,,RS,PORTO ALEGRE,91.910-180,15/09/2011,ATIVA
7027856000108,NOSCHANG ARTES GRAFICAS LTDA,,RS,TRAMANDAI,95.590-000,05/10/2004,ATIVA
93093714000253,PAPELARIA BRASIL LTDA,PAPELARIA BRASIL,RS,PORTO ALEGRE,90.020-023,30/05/1996,ATIVA
92963560000160,MUNICIPIO DE PORTO ALEGRE,PMPA,RS,PORTO ALEGRE,90.010-001,14/04/1970,ATIVA
,43456294034,,,,,,
7738069000166,S.A. ATACADISTA DE ALIMENTOS LTDA.,SUPER ADEGA,DF,BRASILIA,71.200-100,02/12/2005,ATIVA
89470462001239,ABASTECEDORA ABM LTDA,POSTO ENERGIA,RS,VIAMAO,94.435-000,24/07/2003,ATIVA
89470462004335,ABASTECEDORA ABM LTDA,REDE ENERGIA,RS,PORTO ALEGRE,90.110-150,11/11/2011,ATIVA
8960198000167,ABASTECEDORA DE COMBUSTIVEIS LAGOA DO ARMAZEM LTDA,,RS,TRAMANDAI,95.590-000,01/08/2007,ATIVA
1378099000122,COMERCIO DE COMBUSTIVEIS AVENIDA LTDA,ABASTECEDORA AVENIDA,RS,PELOTAS,96.030-002,20/08/1996,ATIVA
3582876000181,ABASTECEDORA DE COMBUSTIVEIS KM 7 LTDA,,RS,OSORIO,95.520-000,27/12/1999,ATIVA
17276687000195,ABASTECEDORA DE COMBUSTIVEIS PIEDADE LTDA,POSTO REGIS,RS,BOM PRINCIPIO,95.765-000,29/11/2012,ATIVA
25321482000102,ABASTECEDORA DE COMBUSTIVEIS INTER PRAIAS LTDA,POSTO FLEX,RS,OSORIO,95.520-000,29/07/2016,ATIVA
3358858001001,ABASTECEDORA DE COMBUSTIVEIS RIOXEL LTDA,POSTO DE ARAMBARE,RS,ARAMBARE,96.178-000,11/06/2012,ATIVA
7196526000138,ALLES BLAU PARTICIPACOES LTDA,,RS,IGREJINHA,95.650-000,31/01/2005,ATIVA
9221450000189,AUTO POSTO CALCARIO LTDA,POSTO CALCARIO,MG,UBERABA,38.001-970,19/10/2007,ATIVA
72500069000195,AUTO POSTO DE COMBUSTIVIES RENASCENCA LTDA,POSTO RENASCENCA,RS,OSORIO,95.520-000,27/07/1993,ATIVA
5421881000138,AUTO POSTO DE SERVICOS DO CLAUDIO LTDA,POSTO DO CLAUDIO,RS,OSORIO,95.520-000,26/11/2002,ATIVA
87633046000207,AUTO POSTO SIMON LTDA,,RS,TAPERA,99.490-000,17/12/1997,ATIVA
94846912000122,AUTO POSTO SOUZA REIS LTDA,REDE MAIS,RS,PORTO ALEGRE,90.240-650,16/11/1992,ATIVA
93489243007129,COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA,,RS,OSORIO,95.520-000,17/12/2014,ATIVA
93489243003565,COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA,,RS,CACHOEIRINHA,94.901-970,02/10/2008,ATIVA
93489243007552,COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA,,RS,FREDERICO WESTPHALEN,98.400-000,12/09/2016,ATIVA
23752197000110,COMERCIO DE COMBUSTIVEIS CACAPAVA LTDA,,RS,MATO CASTELHANO,99.180-000,26/11/2015,ATIVA
16845005000155,POSTO CAMINHOS RURAIS LTDA,POSTO CAMINHOS RURAIS,RS,PORTO ALEGRE,91.712-110,03/09/2012,ATIVA
45543915060753,CARREFOUR COMERCIO E INDUSTRIA LTDA,,RS,PORTO ALEGRE,91.530-010,18/03/2016,ATIVA
45543915010659,CARREFOUR COMERCIO E INDUSTRIA LTDA,,RS,PORTO ALEGRE,90.520-003,28/03/2000,ATIVA
306597003112,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,DF,BRASILIA,70.737-000,03/01/2012,ATIVA
90504390000120,POSTO JAPONES EIRELI,POSTO JAPONES,RS,TURUCU,96.148-000,14/11/1985,ATIVA
93489243003999,COMERCIAL BUFFON COMBUSTIVEIS E TRANSPORTES LIMITADA,,RS,OSORIO,95.520-000,31/03/2009,ATIVA
73535536000185,COMERCIAL DE COMBUSTIVEIS COELHO LTDA,,RS,OSORIO,95.520-000,19/10/1993,ATIVA
7473735003601,SIM REDE DE POSTOS LTDA,SIM - REDE DE POSTOS,RS,PORTAO,93.180-000,15/12/2009,ATIVA
7473735005655,SIM REDE DE POSTOS LTDA,SIM - REDE DE POSTOS,RS,MONTENEGRO,95.780-000,05/12/2011,ATIVA
7473735002478,SIM REDE DE POSTOS LTDA,SIM - REDE DE POSTOS,RS,FLORES DA CUNHA,95.270-000,27/12/2007,ATIVA
7857128000115,DP COMERCIO DE COMBUSTIVEIS E LUBRIFICANTES LTDA,POSTO MUNDO NOVO,RS,OSORIO,95.520-000,15/02/2006,ATIVA
1962454000106,AVELAR AUTOMOTIVO EIRELI,AVELAR AUTOMOTIVO,DF,BRASILIA,71.692-439,11/07/1997,ATIVA
87455002000153,CORRIENTES COMERCIO DE COMBUSTIVEIS LTDA.,,RS,PELOTAS,96.070-560,28/12/1989,ATIVA
92477736000173,EVALDINO JOSE PICOLO E CIA LTDA,,RS,SAO VICENTE DO SUL,97.420-000,14/11/1988,ATIVA
4493574000108,FABRICIO CORREA BARROS,POSTO CAVALHADA,RS,PORTO ALEGRE,91.740-001,07/06/2001,ATIVA
7905460000108,JOSE EDILSON VIGANO KINGESKI,E F I - EDILSON FUEL INJECTION,RS,OSORIO,95.520-000,16/03/2006,ATIVA
3553730000108,MEGA POSTO 2000 LTDA,MEGA POSTO 2000,RS,SALTO DO JACUI,99.440-000,29/11/1999,ATIVA
12974834000187,GRANDE PARADA NORTE COMERCIO DE COMBUSTIVEIS LTDA,GRANDE PARADA NORTE,SC,BALNEARIO DE PICARRAS,88.380-000,07/12/2010,ATIVA
21315145000151,MMAS - COMERCIO DE COMBUSTIVEIS LTDA,,RS,OSORIO,95.520-000,29/10/2014,ATIVA
7317044000199,POSTO DA LUCAS COMERCIAL DE COMBUSTIVEIS LTDA,POSTO DA LUCAS,RS,PORTO ALEGRE,90.610-001,12/04/2005,ATIVA
90238825000131,POSTO DE COMBUSTIVEIS ALICAR LTDA,ALICAR,RS,PORTO ALEGRE,91.540-000,07/05/1985,ATIVA
95425369001205,COMERCIO DE COMBUSTIVEIS NEVOEIRO LTDA,POSTOS NEVOEIRO,RS,CACHOEIRA DO SUL,96.503-490,17/01/2001,ATIVA
8977534000184,POSTO DE SERVICOS CIRTOLI LTDA,POSTO DE SERVICOS DO CLAUDIO,RS,TERRA DE AREIA,95.535-000,23/07/2007,ATIVA
804430000166,COMERCIAL DE COMBUSTIVEIS LOVATO LTDA,,RS,JAGUARI,97.760-000,15/09/1995,ATIVA
10990509000182,POSTO MACH COMERCIO DE COMBUSTIVEIS LTDA,POSTO MEGAGAS,RS,PORTO ALEGRE,90.160-000,23/07/2009,ATIVA
5454390000193,"GOES COMBUSTIVEIS, LUBRIRICANTES E GLP LTDA",POSTO MONUMENTAL,DF,BRASILIA,70.673-003,24/12/2002,ATIVA
4324136000299,NESTOR COMERCIO E TRANSPORTE DE COMBUSTIVEIS LTDA,POSTO NESTOR,SC,GAROPABA,88.495-000,10/02/2006,ATIVA
